barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6927006114309,百雀羚男士平衡水润保湿霜50g,男士保养用品,美妆护肤类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6927006114316,百雀羚男士控油水润保湿乳100g,男士保养用品,美妆护肤类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6927006114330,百雀羚男士活力焕能醒肤露95g,男士保养用品,美妆护肤类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6933918906642,丹姿他能量活力清爽男士润肤露130g,男士保养用品,美妆护肤类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
