barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6937920400433,三杉加厚型垃圾袋50只45cm*55cm,垃圾袋,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6936992310923,蕙质蓝心特厚银刚背心手提90送6只垃圾袋LX-1092,垃圾袋,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6935393243038,C开普特背心垃圾袋大号150只装WH4303,垃圾袋,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971283696430,图家C7345两大卷穿绳垃圾袋450*500,垃圾袋,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6917751449269,少洁抽绳束口垃圾袋中号70只,垃圾袋,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6917751449276,妙洁抽绳束口垃圾袋大号MBGRTEL55,垃圾袋,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
