barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6943238628629,皇冠大公鸡多功能油污净500ml*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6948195821250,洁劲100洗洁精香橙除油5.108kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6948195821366,洁劲100柠檬清新洗洁精1.12kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6954256900086,威王柠檬清香型自动冲洗洁厕宝50g*5+38g*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6954256903599,威王强力洁厕净900g,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6955023602233,居美完美好太太冷水去油洗洁精1.2kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6957411120145,老管家高山茶籽洗洁精1.5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970032250060,妙管家香氛洁厕液支600g*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970032250138,妙管家厨房重油污清洁剂660g*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970032250992,公道先生强力洁厕净900g,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970032251012,公道先生厨房强力油污净柠檬清香500g,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970032251043,公道先生厨房强力油污净500g*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970032251142,妙管家厨房重油污清洁剂480g*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970470332137,蔬果园阳光橘子油污净500g,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970470332243,蔬果园阳光松木洁厕剂500g,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970697710589,妈咪爱生姜洗洁精1.5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970782270394,液馨香小苏打金桔洗洁精1.5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797602330,桉心小苏打冷水去油洗洁精1kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972208571191,马头生姜洗洁精5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974648640093,净妈妈洗洁精1.5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973833071315,群生姜祛油去腥洗洁精5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6907917226575,奇强柠檬鲜活洗洁精1.5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6921812912357,渍牌生姜去油洗洁精4kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6921812933413,久荣渍牌柠檬洗洁精1.18kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970470332847,蔬果园阳光富士果蔬餐具净1.28kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797603474,白小乐小苏打洗洁精2kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797603504,白小乐小苏打洗洁精1.018kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978402780,绿可厕净柠檬清香洁厕液900g*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978402766,绿可厕净柠檬清香洁厕液600g*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978402773,绿可厕净柠檬清香洁厕液900g*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972213600206,早洁早净小苏打洗洁精5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973833071605,皂府西柚冷水去油祛腥洗洁精5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973833580282,活力大公鸡多功能油污净625ml*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970470333059,SukGarden蔬果园橘采星光果蔬餐具净1.28kg*2,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973076912369,小黄鸭食品级果蔬洗洁精1kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797604303,白小乐小苏打洗洁精1.5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901586001310,威猛先生清香型洁厕液900g,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972185543181,激浪强效去油青柠洗洁精2kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901894120871,白猫红茶去重油污洗洁精阿萨姆红茶香型1.5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6904032510367,红玫瑰生姜洗洁精4.2kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6910019028992,雕牌清新洗洁精柠檬清香味2.288kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6923602213217,开尔小苏打天然去油洗洁精1.508kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6923602213224,开尔柠檬护手餐具净1.508kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6948195822752,洁劲100高效去重油洗洁精1.8kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972208572365,马头小苏打洗洁精生姜祛味4kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973120980573,缔香倾城小苏打洗洁精鲜姜味5.028kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973688401329,水卫仕厨房重油污净特惠装480g*3/瓶,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901894122929,白猫高效去油洗洁精1kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088972924,奥妙黄桶洗洁精柠檬香型1.1kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088972931,奥妙黄桶洗洁精茶香型1.1kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6938421303612,威力王子蔬果生姜洗洁精1.168kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797604785,桉心小苏打果蔬餐具净1.5L,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972185543402,激浪老姜强效去油透明洗洁精2kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973688403354,水卫士强效洁厕净促销装500g*3,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973833580466,活力大公鸡青柠清新洁净洗洁精1.1kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901586001907,威猛先生小青柠香重油污泡泡净650g,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6934662331506,彩虹卫士强效洁厕液大容量装950g,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6954256907498,威王香薰洁厕宝40g*5,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972185543297,激浪强效去油老姜洗洁精高浓度5kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6907917228272,奇强柠檬超洁洗洁精1.02kg,浴厕厨房清洁用品,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
