barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6970171569597,时尚优家深度除菌除螨薰衣草洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971279246403,香露士香水皂液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797600152,暇步士超洁除螨香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797600459,白小乐进口香氛精油洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797600749,无敌卫士小苏打香氛洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978402384,家家宜超净熏香洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978402537,妙柔淡雅兰香柔顺剂1L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978402544,妙柔淡雅兰香柔顺剂2L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972585810104,威匠红石榴洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973027400358,采绿小苏打香水百合洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973349630037,壹首优选氨基酸植物浓缩洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973349630051,妈咪奇选氨基酸植皂柔护洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973349631126,妈咪奇选蓝风铃香水洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973349638897,妈咪奇选蓝风铃植物酵素洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973705999228,洗衣嫂植物香氛抑菌洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973833071001,群力小苏打香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973833071032,普罗修斯小苏打香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974172720322,妙洁露护色洁净香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974648640147,净妈妈深层洁净洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974172720445,妙洁露抑菌去渍香氛洗衣液香水型5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6940139234959,丽涛超洁柔护洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6923523296283,瞬彩花香凝萃植皂洗衣液西西里花果香5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797602859,日清适浅香之花瞬清亮彩洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6958326100581,碧航衣物柔顺剂,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797602897,林肯稻夫香水香氛洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6933779500607,碧澄手洗女士内裤抗菌皂液500ml,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6910019027247,超能宝宝专用天然皂液1kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6910019027957,超能薰衣草香衣物柔顺剂2.6kg*2,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6910019027773,超能薰衣草衣物柔顺剂850g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6910019027759,超能香氛洗衣液900g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6921812912333,渍牌亮白增艳洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6923523200549,瞬彩护色亮衣深层去污洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6926887710150,雅新高浓爆香除螨柔顺剂1L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6936724701005,宜云馨香洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6943238629183,皇冠大公鸡摩擦生香皂液3L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971263221065,恋爱世家浅香之恋梦幻花香柔护洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797603757,白小乐洗除菌螨洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978402872,家家宜天然皂液淡雅清香5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978403107,家家宜全效馨香洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978402681,妙柔薰衣草香柔顺剂5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972208571306,马头速洁易漂洗洗衣液5.002kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973120980856,缔香倾城MAX酵素香芬洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973696367396,阿道夫·蒂姆森芯香氛洗衣液青柚玫瑰1.25kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973696367389,阿道夫?蒂姆森芯香氛洗衣液粉漾玫瑰1.25kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973696367006,阿道夫·蒂姆森芯香氛洗衣液粉漾玫瑰3kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973833580169,活力大公鸡薰衣草精油香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974036850073,海洁工坊深层洁净柔顺洗衣液3kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974172720872,妙洁露雪丹公鸡头洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088965865,金纺衣物护理剂清新柔顺袋装1.9kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797603986,桉心持久留香洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978403213,家家宜超净洗衣液薰衣草香1.5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973573010582,遇氛芳净力除菌柔护洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974834960134,妙若洁芬香洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974133140367,洁多芬馥郁花香香型香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088967371,奥妙深层洁净洗衣液1.8kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6957411125072,老管家香氛大师洗衣露5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901894124855,白猫无磷洗衣液除菌除螨800g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6901894124923,白猫无磷洗衣液3kg+2kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088967364,奥妙除菌除螨洗衣液袋装1.8kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974133140374,洁多芬香氛洗衣液2kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6907917227770,奇强百合花香洗衣液3kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970470333387,蔬果园维多利亚玫瑰精油香氛4D洗衣凝珠10g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970470333585,蔬果园维多利亚玫瑰精油香氛洗衣液3.5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970470333738,蔬果园大师调香玫瑰香氛内衣洗衣液500g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971279249930,苏小妹调香大师香氛洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973340320210,美滴士薰衣草香氛洁净洗衣液5L,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902312315107,榄菊香氛除菌洗衣液2.5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6920174776645,立白卫仕天然除菌洗衣液青翠茶园1kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6920174776720,立白卫仕天然除菌洗衣液2.88kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6930949304539,黛安琳玫瑰精油护色留香洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970470333271,蔬果园大师调香维多利亚玫瑰精油香氛洗衣液2kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970470334476,蔬果园维多利亚玫瑰洗衣液2kg*4,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971797605287,桉心大师香氛小苏打酵素洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972185543747,激浪强效除菌洗衣液2kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972185543778,激浪精油薰衣草洗衣液2.6kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973688403774,水卫仕校服净亮白护色340g,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6975908200071,丁家宜植物纯萃植物酵素香氛洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6975959170026,森露洁深层洁净洗衣液5kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6976586400173,新哈天马除菌洗衣液3kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6902088974010,奥妙香氛幽莲木兰香洗衣液2kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971978403466,家家宜除菌洗衣液2kg,洗衣剂,日用洗护类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
