barcode,product_name,category_input,group_name,enterprise,brand,sub_brand,category,flavor_1,flavor_2,flavor_3,process,certification,attribute_1,attribute_2,attribute_3,function_1,function_2,function_3,design_type,bundle_type,pack_type,pack_material,pack_quantity,pack_unit,spec,capacity,size,color,material,origin,grade,purity,target_user,scene,model
6907376500308,强生婴儿牛奶润肤皂125g,婴儿护肤,母婴用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6932228630520,可爱多婴儿爽身粉金银花140g,婴儿护肤,母婴用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6936880801083,哆啦A梦婴儿祛痱粉150g,婴儿护肤,母婴用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6956970201012,屁屁乐婴儿护臀霜60g,婴儿护肤,母婴用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6922652401278,佳悦清爽爽身粉100g,婴儿护肤,母婴用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903244956789,心相印婴儿奢润奶被乳霜纸三层100抽*4包,婴儿护肤,母婴用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971108870366,纽强婴幼儿保湿润肤精华霜200g特价,婴儿护肤,母婴用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6903244958240,心相印婴儿奢润奶被乳霜纸三层100抽*4包,婴儿护肤,母婴用品类,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
